source_id,bp_rp,phot_g_mean_mag,parallax
143191465166767488,1.6375036239624023,13.304238319396973,7.121782686126163
143244821544351616,2.2616615295410156,20.575620651245117,6.154789990577832
143267911287440128,0.7934799194335938,10.448736190795898,6.715960651731907
143413974535332096,2.960012435913086,18.836685180664062,5.195515537429739
143511079452883072,2.3176088333129883,16.01837921142578,6.0577893757476655
143535749743132544,3.026948928833008,18.459638595581055,5.643115644883276
143540903705736704,2.5708436965942383,14.993760108947754,11.765999480746395
143576564817558912,3.3558692932128906,19.243682861328125,6.051491462357463
143698408746619136,1.436924934387207,12.80383586883545,6.404681713626658
143856085586519296,2.0334815979003906,19.524002075195312,8.08803026366215
143857734852278016,1.3243083953857422,20.786069869995117,5.005376416243091
143864980462947968,3.1617431640625,19.175697326660156,7.000694952448097
143916520071525760,2.5293960571289062,14.369026184082031,12.292443957281527
143968270131672064,2.547801971435547,16.300996780395508,5.3581234713551025
144006027187752704,2.712224006652832,17.118759155273438,5.618605092968822
144009948494360576,2.5867624282836914,16.81941032409668,5.064177310165099
196875184815825024,3.022829055786133,17.67057991027832,5.444862087828125
196926793144892416,3.071146011352539,18.419002532958984,5.30775109904832
197015445563907456,1.5881843566894531,20.709321975708008,6.963185396427879
197258094036493824,2.4576282501220703,14.36074161529541,8.022641126831699
197284757193383680,2.781383514404297,16.534168243408203,6.4346540576722715
197289670634189440,3.2540340423583984,18.918437957763672,6.247799328958038
197391817843222784,2.9557418823242188,17.33392333984375,7.263121710763565
197399278201256960,2.074216842651367,20.711017608642578,5.247282903865319
197417793806280832,2.7912683486938477,15.767340660095215,8.72451768493089
197431335838614144,2.032684326171875,15.112082481384277,5.249414817268571
197451363268507520,1.0687618255615234,20.23468780517578,14.064333520333651
197454318205403264,1.4481172561645508,11.807239532470703,10.437055843654035
197476755117101056,3.132699966430664,18.368515014648438,5.947020943915386
197501047450391296,3.348775863647461,18.44983673095703,6.224924470836779
197555267118128000,2.1216821670532227,14.13021469116211,8.091213333573892
197575681096385920,2.227090835571289,20.539321899414062,9.474023224835905
197583923140235520,1.7754650115966797,17.92703628540039,7.243276172708741
